Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria
9945,definition,Noun,"The action or power of describing, explaining, or making definite and clear",,Her comic genius is beyond definition.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,action or power,
10027,deflation,Noun,An act or instance of deflating,,The loss caused utter deflation and disappointment among the fans.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or instance,
10038,deflator,Noun,A factor applied to economic statistics in order to counter the effect of inflation, economics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,factor,
10283,deformity,Noun,An ugly or misshapen feature or characteristic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,feature or characteristic,
10289,deformylation,Noun,Any reaction involving the removal of a formyl group, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
10402,defucosylation,Noun,Any reaction that removes a fucosyl group, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
10457,defuzzification,Noun,"A process, in fuzzy logic, of producing a useful result from fuzzy data.", mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process,
10528,degazettal,Noun,"The process, or the result of being degazetted",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"process , or",
10543,degeiko,Noun,A practice session between rikishi of competing heya., sumo,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,practice session,
10554,degemination,Noun,"The inverse process of gemination, when a spoken long consonant is pronounced for an audibly shorter period."," phonetics, uncountable",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process,
10587,degeneration,Noun,"The process or state of growing worse, or the state of having become worse", uncountable,"1913, B. H. Carrol, An Interpretation of the English Bible:The modern cry of ""more liberty and less creed"" is a degeneration from a vertebrate to a jellyfish.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process or state,
10609,degentrification,Noun,"The reverse process of gentrification, such that a residential area previously only affordable to affluent people becomes affordable to those who are poorer",,"2013, Loretta Lees, Tom Slater, Elvin Wyly, Gentrification Prophesies of degentrification appear to have been overstated as many neighborhoods continue to gentrify while others, further from the city center begin to experience the process for the first time.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reverse process,
10621,deghettoization,Noun,The act or process of deghettoizing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
10656,deglomeration,Noun,The act or process of breaking up a mass into fine particles.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
10660,deglottalization,Noun,"The act, process or result of deglottalizing.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"act , process or result",
10704,deglutition,Noun,The act or process of swallowing, physiology,"[from mid 17th c.] Synonym: glutition 1653, J[ohn] B[ulwer], Lip Gallantry, or Certaine Labiall Fashions Invented by Divers Nations, in Anthropometamorphosis: Man Transformd: Or, The Artificiall Changling Historically Presented,[], London: Printed by William Hunt, OCLC 896193742, page 189:[T]he action of the gullet, that is deglutition, is performed and conummated, the action being animall and partly Naturall. 1742, [Herman] Boerhaave, Of the Origin, Nature, and Mixture of the Saliva with the Aliments, in Dr. Boerhaaves Academical Lectures on the Theory of Physic.[], volume I (Containing the History of Physic,[]), London: Printed for W. Innys,[], OCLC 938339039, 70, page 170:The Uvula [] erves as an arched and lippery Bridge, exactly fitted every way to cover the convex Sides and Rima of the Glottis, for the Aliment to lide eaily along in Deglutition; it prevents the Aliment from falling out of the Fauces into the Larynx in Deglutition; and being moved by its Mucles, protruds the Aliment backward into the upper Part of the Fauces. 1762, Anthony Storck [i.e., Anton von Strck], Case VIII, in An Essay on the Medicinal Nature of Hemlock. In Two Parts.[], Edinburgh: Printed for A. Donaldson and J. Reid, for Alex[ander] Donaldson, OCLC 723087741, part II, pages 108109:A man of the age of twenty-even had a tubercle at the root of his tongue, for about ix years; [] Deglutitions were rendered extremely difficult. 1847 October 16, Currer Bell [pseudonym; Charlotte Bront], chapter VI, in Jane Eyre. An Autobiography. [...] In Three Volumes, volume II, London: Smith, Elder, and Co.,[], OCLC 3163777, page 174:Feeling without judgment is a washy draught indeed; but judgment untempered by feeling is too bitter and husky a morsel for human deglutition. 1868, Horace Bushnell, Of the Animal Infestations, in Moral Uses of Dark Things, New York, N.Y.: Charles Scribner Company, OCLC 4647088, pages 287288:Sometimes they work by satire, as in the case of the ants here referred to; sometimes by terror, by spitefulness, by cunning stealthiness and tricks of decoy, by immense deglutitions, by any and all sorts of animal habits that connect, with prey, ferocities, voracities and disgusts that make it symbolic of evil. 1909, W[illiam] H[enry] Hudson, The Village and The Stones, in Afoot in England, London: Hutchinson Co.[], OCLC 31584816, page 251:Some philosopher has said that the chief pleasure in a man's life, as in that of a cow, consists in the processes of mastication, deglutition, and digestion, and I am very much inclined to agree with him. 2008, Gerard J. Tortora; Bryan Derrickson, The Digestive System, in Principles of Anatomy and Physiology, 12th edition, Hoboken, N.J.: Wiley, ISBN, page 935, column 2:The movement of food from the mouth into the stomach is achieved by the act of swallowing, or deglutition[]. Deglutition is facilitated by the secretion of saliva and mucus and involves the mouth, pharynx, and esophagus.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
