Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar,abbreviation,abbreviation_for_term,plural,plurality_of_term,misspelling,misspelling_for_term,initialism,initialism_for_term,synonym,synonym_for_term,attribute,property,process
9758,embowerment,Noun,"The act of enclosing something in a bower (a shady, leafy shelter or recess).",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
9812,embracing,Noun,The act of embracing (in various senses),,"1719, Daniel Defoe, Robinson Crusoe, London: W. Taylor, p. 222,[1] There are some secret moving Springs in the Affections, which when they are set a going by some Object in view, or be it some Object, though not in view, yet rendred present to the Mind by the Power of Imagination, that Motion carries out the Soul by its Impetuosity to such violent eager embracings of the Object, that the Absence of it is insupportable. 1849, Charles Frederick Briggs, Holden's Dollar Magazine (volumes 3-4, page 240) Ay, in so doing you will but voluntarily throw yourself into her arms, and, with fond embracings, proclaim yourself a willing servant; do not, in the wild endeavor to win fame, strive to crush her power! 1953, C. S. Lewis, The Silver Chair, London: Geoffrey Bles, Chapter 15,[2] [] a moment later such cheering and shouting, such jumps and reels of joy, such hand-shakings and kissings and embracings of everybody by everybody else broke out that the tears came into Jills eyes.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
9870,embrittlement,Noun,The process of being embrittled; loss of flexibility or elasticity of a material,,"1964, Metal Mining Processing, volume 1, page 32: Even if no weakening effects were noticed after one or two overheatings, the cumulative heat effects would cause embrittlement and failure after subsequent overheatings.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10016,embryophagy,Noun,The act of one embryo cannibalizing another for food in utero; at present only characterized in some species of sharks.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10034,embryotomy,Noun,"The act of cutting a foetus into pieces within the womb, so that it can be removed.", medicine,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10116,emendation,Noun,"The act of altering for the better, or correcting what is erroneous or faulty; correction; improvement",,"1922, Virginia Woolf, Jacob's Room, Vintage Classics, paperback edition, page 157 Then, less melodiously, dissenters of different sects issue a cantankerous emendation.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10164,emergence,Noun,"The act of rising out of a fluid, or coming forth from envelopment or concealment, or of rising into view; sudden uprising or appearance.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10258,emeritate,Noun,"The act of becoming, or status of being, emeritus or emerita", uncommon,"1938, H. Veendorp, L. G. M. Baas Becking, Hortus academicus Lugduno-Batavus, 1587-1937: Shortly after his arrival Dr. J. P. Lotsy took over the directorate of the Herbarium. Both institutions went very much their own way, but not before Janse had become the founder of our present Laboratory (1907-1908), which was the first modern Botanical Laboratory in our country. Professor Janse retired June 4th, 1930, while E. Th. Witte obtained his emeritate in the autumn of that year. 1998, Notulae Odonatologicae, volumes 5-6, page 67: Throughout his professional career he was associated with the university of his native city: Assistant (1951-1965; with an interruption, 1961-1963, when he worked at the Gibbs Laboratories, Yale University, USA), Lecturer (1965), Assistant Professor (1965-1973), Full Professor at the Faculty of Science (1973-1992; Director of Science Education Department since 1976). After his retirement, he was awarded an emeritate professorship at the Department of Biological Engineering. 2003, Karel Steenbrink, Koninklijk Instituut voor Taal-, Land- en Volkenkunde (Leiden), Catholics in Indonesia: 1808-1942: a documented history. A modest recovery: 1808-1903 (ISBN): He was appointed for Yogyakarta (1904), Batavia (1905), and after his emeritate placed in Muntilan (1912), where he died on 1 March 1927. Wintjes SJ, Petrus born in Nijmegen on 8 November 1858, arrived in Batavia on 15 November 1891, and died on 11 October 1915 in Surabaya. He was pastor in Larantuka from 1892 and worked as pastor in Tomohon (Minahasa) from 1895 until 1913 after a very short period in Menado. From 1913 until 1915 he was pastor in Makassar.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10284,emesis,Noun,The act or process of vomiting, pathology,"Syrup of ipecac almost always forces an emesis. 1837 May 1, Living Caterpillars in the Human Intestines, in Southern Medical and Surgical Journal, volume I, number 12, page 747:A female, aged 57 years, was left affected with abdominal dropsy after an attack of fever. On the 3d of March, 1836, she took 6 drops of croton oil, and in the substances rejected by emeses, four living caterpillars were perceived at first, and subsequently ten others. 1996 October 5, Williamson Z. Bradford et al., The changing epidemiology of acquired drug-resistant tuberculosis in San Francisco, USA, in The Lancet, volume 348, number 9032, PMID 8843813, page 929:Information included coexisting diseases, alcohol misuse, other substance misuse, medications taken at the same time as antituberculosis treatment (focusing on antiretroviral and azole antifungal agents), and the presence of gastrointentinal symptoms (nausea, emesis, diarrhoea, abdominal pain). 2010, Candace Calvert, chapter 1, in Disaster Status, Carol Stream: Tyndale House Publishers, page 7:Several nurses stood outside the doors holding clipboards and dispensing yellow plastic emesis basins to a restless line of a least[sic] a dozen patients in long sleeves, heavy trousers, and work boots.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10342,emigration,Noun,"The act of emigrating; movement of a person or persons out of a country or national region, for the purpose of permanent relocation of residence.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10406,emission,Noun,The act of emitting; the act of sending forth or putting into circulation,,the emission of light from the sun the emission of heat from a fire,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10514,emollience,Noun,The act of soothing or appeasing; mollification,,"2009, Justin Cartwright, To Heaven by Water, Bloomsbury (2010), ISBN, pages 127-128: When it became clear to Josh that she thought he was a 'dipstick', she tried emollience: 'No, not at all. I just thought maybe you were going on too long. They were all too drunk or stupid to keep up.' 2010, Christopher Hitchens, Hitch-22: A Memoir, Signal (2011), ISBN, page 202: The closing years of ""Old Labour"" in Britain were years laced with corruption, cynicism, emollience, and drift. 2012, Blair Worden, God's Instruments: Political Conduct in the England of Oliver Cromwell, Oxford University Press (2012), ISBN, page 180: The party of William Sprigge and Robert Wood, the educational reformers, was not a force for emollience.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10522,emollition,Noun,The act of softening or relaxing; relaxation,,(Can we find and add a quotation of Francis Bacon to this entry?),False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10595,emotionalization,Noun,The act or process of emotionalizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10607,emotioning,Noun,The process of feeling or expressing emotion.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
