Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar
1448,easy as falling off a log,Adjective,Very easy," simile, colloquial","For me, making a meal out of leftovers is as easy as falling off a log.",False,False,False,False
1449,easy as pie,Adjective,Very easy," simile, colloquial","1910, Zane Grey, The Young Forester:""Easy as pie,"" replied he, eagerly. [..] What Dick called easy as pie was the hardest work I ever did. I lay flat on my back, bound hand and foot, and it was necessary to jerk my body along the log till my hands should be under the knife. 2004, Girls Aloud, Love Machine:Come make my dreams, honey hard as it seems, loving me is as easy as pie.",False,False,False,False
1478,easyish,Adjective,Quite easy, colloquial,,False,False,False,False
1485,eat,Noun,Something to be eaten; a meal; a food item, colloquial,"2011, William Chitty, Nigel Barker, Michael Valos, Integrated Marketing Communications (page 167) Eating a Picnic creates a flurry of wafer pieces, flying peanuts and chocolate crumbs. [] As well as being messy, Picnic happens to be a big eat something of a consumption challenge in fact.",False,False,False,False
1510,eat like a bird,Verb,To eat in small amounts rather than in a single full meal.," colloquial, simile",,False,False,False,False
1511,eat like a horse,Verb,to eat a large amount of food," colloquial, simile",,False,False,False,False
1512,eat like a pig,Verb,"To chew noisily, with one's mouth open, or with much greed."," colloquial, simile",,False,False,False,False
2172,echo,Noun,Echocardiography or echocardiogram.," medicine, colloquial",,False,False,False,False
3365,ectopic,Noun,Ectopic beat or pregnancy.," medicine, colloquial",,False,False,False,False
5070,egofest,Noun,An event which purpose is celebration of oneself, colloquial,"2011, James O'Reilly, Sean O'Reilly, Tim O'Reilly, The Road Within: True Stories of Transformation and the Soul Back at the hotel bar, the locals are partying, an egofest of oom-pah music and bottomless steins of beer.",False,False,False,False
5618,eightish,Noun,Any time close to eight o'clock., colloquial,,False,False,False,False
5662,eighty-six,Verb,To cancel an order for food, colloquial,eighty-six the ham and eggs for table two!,False,False,False,False
5663,eighty-six,Verb,To remove an item from the menu, colloquial,"eighty-six the lobster bisque - we won't have the lobster delivery until tomorrow. ""Yes, I'd like the tomato soup."" / ""I'm sorry sir, that's been eighty-sixed - would you like a salad instead?""",False,False,False,False
5664,eighty-six,Verb,"To remove or eject, as a disruptive customer", colloquial,"Ryan and his friends got too rowdy at the bar, so they were eighty-sixed.",False,False,False,False
5665,eighty-six,Verb,To throw out; discard, colloquial,"""We finally had to eighty-six that old printer after it jammed one too many times."" 2007 January 1, MacAddict, page 25:...Apple eighty-sixed all of its paid moderators...",False,False,False,False
5679,eightysomething,Noun,A person aged between 80 and 89 years," countable, colloquial","2011, Mark Lachs, M.D., What Your Doctor Won't Tell You About Getting Older, Chapter 3: Instead of twentysomethings with one rare but curable disease, they find eightysomethings with many common chronic diseases that aren't curable. 2012, Elizabeth Wurtzel, Bitch: In Praise of Difficult Women, page 429:Aunt Zena and Uncle Bill Druss are the coolest eightysomethings I know of, and I will gladly eat the early bird special or visit Sawgrass Mills with them anytime.",False,False,False,False
5826,ejit,Noun,Alternative spelling of eejit (A fool or idiot)," Ireland, colloquialism",,False,False,False,False
8332,elevenish,Noun,Any time close to eleven o'clock., colloquial,,False,False,False,False
10578,emotional tampon,Noun,A man who is used by a woman as a shoulder to cry on and then discarded," colloquial, derogatory","1987, Sam Kinison HBO comedy Special: Breaking the Rules So you just want to be friends, huh? Yeah, I think I know what that means. I become some kind of 'emotional tampon' you need three or four days out of the month... when no one else will take your fucking bullshit 2005, John Alexander, How to Become an Alpha Male (page 36) These guys end up acting as emotional tampons for women. They listen attentively as their female friends tell them about what jerks the real men in their lives are. Believe me, I've been there. 2015, Jack N. Raven, Penetration: A Tactical Manual on Forming Deep Emotional Connections! The orbiters in her life in high likelihood like to talk about this and make themselves her emotional tampon and outlet.",False,False,False,False
11125,emptins,Noun,"The sediment of beer, cider, etc.", colloquial,,False,False,False,False
12679,end of story,Noun,"That is as much as I know, am prepared to reveal or am willing to say about the subject.", colloquial,,False,False,False,False
12680,end of story,Noun,That is the definitive fact; there can be no argument., colloquial,,False,False,False,False
20034,eppy,Noun,An epileptic shock., colloquial,,False,False,False,False
20035,eppy,Noun,A tantrum or outburst.," colloquial, by extension",,False,False,False,False
20055,epsilon,Noun,A negligible effect," computing, colloquial","Yes, we have to convert all the symbol names to upper case at startup, but thats epsilon.",False,False,False,False
23253,et,Verb,"simple past tense and past participle of eat 1896, Samuel Clemens (Mark Twain), Tom Sawyer, Detective [1]: So we got to talking together while he et his breakfast", colloquial or dialectal,"1907, O. Henry, Seats of the Haughty [2]: 'Boss,' says the cabby, 'I et a steak in that restaurant once. If you're real hungry, I advise you to try the saddle-shops first.' 1919, Bess Streeter Aldrich, A Long-Distance Call From Jim: Well, I don't care if he does! I can remember the time when he et a good old-fashioned supper. 1937, J. R. R. Tolkien, The Hobbit: Yer can't expect folk to stop here for ever just to be et by you and Bert. 1946 February 18, Life magazine: It must have been somethin I et! 1996, Dana Lyons, ""Cows with Guns"": They eat to grow, grow to die / Die to be et at the hamburger fry. 2001, Richard Williams, The Animator's Survival Kit, page 220: Something I et?",False,False,False,False
23499,ether,Noun,"The atmosphere or space as a medium for broadcasting radio and television signals; also, a notional space through which Internet and other digital communications take place; cyberspace"," uncountable, colloquial","2013 June 14, Jonathan Freedland, Obamas Once Hip Brand is Now Tainted [online version: Obama is Like Apple, Google and Facebook: A Once Hip Brand Tainted by Prism], in The Guardian Weekly[4], volume 189, number 1, London, archived from the original on 26 September 2018, page 18:Now we are liberal with our innermost secrets, spraying them into the public ether with a generosity our forebears could not have imagined. Where we once sent love letters in a sealed envelope, or stuck photographs of our children in a family album, now such private material is despatched to servers and clouds operated by people we don't know and will never meet.",False,False,False,False
23500,ether,Noun,"A particular quality created by or surrounding an object, person, or place; an atmosphere, an aura"," uncountable, colloquial","1793, [Characters.] An Account of the Late Earl of Mansfield., in The Annual Register, or A View of the History, Politics, and Literature, volume XXXV, London: Printed, by assignment from the executors of the late Mr. James Dodsley, for W. Otridge and Son; [et al.], OCLC 1779623, page 274, column 2:The luminous ther of his life was not obcured by any hade dark enough to be denominated a defect.",False,False,False,False
23750,ethnicky,Adjective,Having an ethnic appearance or atmosphere, colloquial,"2014, David Leffman, The Rough Guide to China For souvenirs mostly outright tack and ethnicky textiles try your bargaining skills at the shops and stalls on Binjiang Luand Zhengyang Jie, or the nightly street market spreading for about a block either side of Shanhu Bridge along Zhongshan Lu.",False,False,False,False
24352,etten,Verb,"Alternative form of eaten, past participle of eat 1954 J R R Tolkien, Lord of the Rings (The Fellowship of the Ring) But we aren't etten yet, and there are some stout folk here with us.", dialectal or colloquial,,False,False,False,False
25785,evangelistic,Adjective,Characterised by enthusiasm and a desire to communicate belief, colloquial,I was pretty evangelistic about the merits of working in a small team.,False,False,False,False
25910,even,Adjective,On equal terms of a moral sort; quits, colloquial,"You biffed me back at the barn, and I biffed you hereso now we're even.",False,False,False,False
26260,evergreen,Noun,A news story that can be published or broadcast at any time., colloquial,,False,False,False,False
26282,everlasting,Adverb,Extremely, colloquial,"1913, Joseph C. Lincoln, chapter 10, in Mr. Pratt's Patients:The Jones man was looking at her hard. Now he reached into the hatch of his vest and fetched out a couple of cigars, everlasting big ones, with gilt bands on them.",False,False,False,False
26393,everykid,Noun,The archetypical ordinary child, colloquial,"1988 November 4, Peter Friederici, Significant Moments, in Chicago Reader[1]:These photos and interviews are of everykid, a suffering, struggling, and surviving being who could be living anywhere; Kids should see this exhibit so they realize they're not alone.",False,False,False,False
26417,everywhere,Adverb,In or to a few or more locations," colloquial, hyperbolic","We went to Europe last year and went everywhere: Berlin, Paris, London, and Madrid. When I shop for shoes, I like to look everywhere. I've looked everywhere in the house and still can't find my glasses.",False,False,False,False
