Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria
28261,diphenyldichloromethane,Noun,An organic compound used in the synthesis of tetraphenylethylene. Benzophenone is reacted with phosphorus pentachloride to give diphenyldichloromethane.,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
28283,diphenylmethanone,Noun,"An aromatic compound made of two phenyl connected by a carbonyl functional group, more usually called benzophenone.","organic chemistry, uncountable",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
28294,diphenylpyraline,Noun,A particular antihistamine drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
28315,diphosphine,Noun,Any organic compound that has two phosphine groups.,"countable, organic chemistry",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
28335,diphosphonate,Noun,Any compound (especially a class of drugs) having two phosphonate groups,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
28337,diphosphonite,Noun,Any compound containing two phosphonite groups,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
28356,diphoxazide,Noun,An anticonvulsant drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
28420,dipiproverine,Noun,An antispasmodic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
28650,dipnictide,Noun,Any compound having two pnictide ions,inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
28680,dipolarophile,Noun,"Any compound (most often alkenes) that react with 1,3-dipoles in a cycloaddition reaction",organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
28750,diprafenone,Noun,An antiarrhythmic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
28751,dipraglurant,Noun,A drug being developed to treat Parkinson's disease levodopa-induced dyskinesia.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
28760,diprobutine,Noun,An antiparkinsonian drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
28770,dipropyltryptamine,Noun,A particular psychedelic tryptamine drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,tryptamine
28899,dipyre,Noun,A scapolite mineral.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,mineral,mineral
28904,dipyridamole,Noun,A drug that inhibits thrombus formation when given chronically and causes vasodilation when given at high doses over a short time.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
28917,dipyrithione,Noun,A topical antiinfective drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
28918,dipyrocetyl,Noun,A pharmaceutical drug used as an analgesic and antipyretic.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
28921,dipyrrin,Noun,Any compound containing two pyrrole rings fused via a methine (-C=) group.,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
28931,diquafosol,Noun,A pharmaceutical drug for the treatment of dry eye disease.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
29268,dirlotapide,Noun,A drug used to treat obesity in dogs.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
29466,dirucotide,Noun,An experimental drug for the treatment of multiple sclerosis.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
31451,diselane,Noun,The binary compound of hydrogen and selenium H-Se-Se-H analogous to hydrogen peroxide,inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
31455,diselenide,Noun,any organic compound of general formula RSeSeR',chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
32416,disialylate,Noun,Any compound that has two sialylate groups or anions,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
32441,disilicate,Noun,Any compound containing two silicate anions.,inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
32575,disinfectant,Noun,A substance that kills germs and/or viruses. The scalpels were soaked in disinfectant before the operation so disease wouldn't be spread.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
33182,dismutator,Noun,Any substance that produces dismutation,biochemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
33242,disobutamide,Noun,An antiarrhythmic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
33255,disogluside,Noun,An antilipidemic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
33372,disoxaril,Noun,An antiviral drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
33642,dispersant,Noun,"Any substance that is used to prevent settling or clumping of particles suspended in a liquid. 1989, Tony E. Hart, Letters of Agreement for the use of Dispersants, in L. Michael Flaherty, editor, Oil dispersants: new ecological approaches, page 152:Since the effectiveness of dispersants is time-critical, the sooner that concurrence can be obtained and the dispersant applied, the more effective such 1989, National Research Council (U.S.). Committee on Effectiveness of Oil Spill Dispersants, Using oil spill dispersants on the sea, page 122:Effects due to the dispersant solvent and surfactants in the water column may be surmised only from laboratory studies 2010 May 13, Paul Quinlan, Less Toxic Dispersants Lose Out in BP Oil Spill Cleanup, in New York Times:Scientists warn that the dispersed oil, as well as the dispersants themselves, might cause long-term harm to marine life.",chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
33657,disperser,Noun,A substance that stabilizes a dispersion; an emulsifier.,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
34762,dissociative,Noun,a dissociative drug,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34826,dissolvent,Noun,A substance which can dissolve or be dissolved into a liquid.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
35051,distearate,Noun,Any compound containing two stearate groups,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
35128,distibine,Noun,Any organoantimony compound containing two antimony atoms joined together R2Sb-SbR2,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
35152,distigmine,Noun,"A parasympathomimetic drug, used in the bromide form, similar to pyridostigmine and neostigmine but with a longer duration of action.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35183,distillation,Noun,"The substance extracted by distilling. 1599, William Shakespeare, The Merry Wives of Windsor, III. v. 104: to be stopped in, like a strong distillation, with stinking / clothes that fretted in their own grease. 1609, William Shakespeare, Sonnet 5: Then, were not summer's distillation left, A liquid prisoner pent in walls of glass ...",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
35184,distillation chaser,Noun,"A substance used to force a distillate in a distillation, as it has a boiling point more than that of the substance to be extracted and less than that of the impurities. It is rarely used but mostly with fractional distillation when column packing is used. As it vapourises it heats the column packing and causes the trapped fluid to rise over.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
35488,distribuend,Noun,A substance that is distributed between two immiscible liquids,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
