Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term
33416,civil-marriage,Noun,attributive form of civil marriage civil-marriage couple,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,civil marriage civil-marriage couple
33419,civil-society,Noun,attributive form of civil society A civil-society expert is coming to talk at our uni.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,civil society a civil-society expert is coming to talk at our uni.
37658,closed-form,Noun,attributive form of closed form closed-form expression,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,closed form closed-form expression
37901,clothes-maiden,Noun,attributive form of clothes maiden,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,clothes maiden
37904,clothes-shop,Noun,attributive form of clothes shop clothes-shop employee,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,clothes shop clothes-shop employee
43164,coherent-light,Noun,attributive form of coherent light coherent-light emission,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,coherent light coherent-light emission
44954,collision-theory,Noun,attributive form of collision theory,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,collision theory
47726,commercial-at,Noun,attributive form of commercial at the commercial-at key on my keyboard,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,commercial at the commercial-at key on my keyboard
48154,common-gull,Noun,attributive form of common gull,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,common gull
48765,community-college,Noun,attributive form of community college community-college employee,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,community college community-college employee
49252,comparison-shopper,Noun,attributive form of comparison shopper comparison-shopper job,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,comparison shopper comparison-shopper job
49253,comparison-shopping,Noun,attributive form of comparison shopping comparison-shopping job,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,comparison shopping comparison-shopping job
50408,compound-symbol,Noun,attributive form of compound symbol,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,compound symbol
50848,computer-language,Noun,attributive form of computer language a computer-language terp,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,computer language a computer-language terp
50850,computer-science,Noun,attributive form of computer science,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,computer science
55090,conservation-law,Noun,attributive form of conservation law,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,conservation law
55091,conservation-of-mass,Noun,"attributive form of conservation of mass 1989, Allan D",,"Pierce, Acoustics: An Introduction to Its Physical Principles and Applications, Acoustical Society of America, ISBN, page 6: Two of them, the conservation-of-mass equation and Eulers equation of motion for a fluid, come without alterations from the eighteenth century; [] 1998, Alan W. Richardson, Carnaps Construction of the World: The Aufbau and the Emergence of Logical Empiricism, Cambridge University Press, ISBN, page 114: [] for example, one might claim that a particular conservation-of-mass principle partially constitutes the framework of Newtonian physics, whereas [] 2009, David L. Elliott, Bilinear Control Systems: Matrices in Action, Springer, ISBN, page 171: It can be seen by inspection of the equations (6.6) that a conservation-of-mass law is satisfied: noting that in the usual experiment x 2 ( 0 ) = 0 = x 3 ( 0 ) {\displaystyle x_{2}\left(0\right)=0=x_{3}\left(0\right)} , it is x 1 ( t ) + x 2 ( t ) + x 3 ( t ) = x 1 ( 0 ) {\displaystyle x_{1}\left(t\right)+x_{2}\left(t\right)+x_{3}\left(t\right)=x_{1}\left(0\right)} .",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,"conservation of mass 1989, allan d"
55824,constitutional-law,Noun,attributive form of constitutional law constitutional-law professor,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,constitutional law constitutional-law professor
56308,contact-lens,Noun,attributive form of contact lens contact-lens case,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,contact lens contact-lens case
57740,control-freak,Noun,attributive form of control freak control-freak mentality,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,control freak control-freak mentality
