Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,field,disease,object_map,object,10,11,12,13,14,15,16,17
9513,ophthalmology,Noun,"The anatomy, functions, pathology, and treatment of the eye", medicine,"1954, Gilbert Ryle, dilemma vii: Perception, in Dilemmas: The Tarner Lectures, 1953, The Syndics of the Cambridge University Press, page 97:He will reproach himself for having been the victim of some of these liabilities, but for others, like his cataract or the bad illumination, he will express regret but not remorse. That is, some of the explanations that he will give for some of his mistakes and failures will be of the same sort as the explanations he would give for his mistakes and failures in counting or multiplying, but some will be of quite different sorts, like the explanations that he couches in the terms of elementary ophthalmology or optics.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"anatomy , functions , pathology , and treatment",,anatomy,",",functions,",",pathology,",",and,treatment,,,True,False,,,,,,,,,,
10179,optical art,Noun,Op art.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art ,,art,,,,,,,,,,True,False,,,,,,,,,,
10241,optics,Noun,The physics of light and vision., physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,physics,,physics,,,,,,,,,,True,False,,,,,,,,,,
10427,optometrics,Noun,optometry,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,optometry,,optometry,,,,,,,,,,True,False,,,,,,,,,,
10455,optronics,Noun,optoelectronics,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,optoelectronics,,optoelectronics,,,,,,,,,,True,False,,,,,,,,,,
10551,oral gratification,Noun,"In Freudian psychology, the satisfaction felt in infancy when the need for food, especially from the mother's breast, is fulfilled, and which in later life can be associated with such dysfunctional behaviors as excessive eating, drinking, or smoking", psychology,"1958, E. I. Falstein and H. A. Sutton, ""Childhood Schizophrenia,"" The American Journal of Nursing, vol. 58, no. 5, p. 669: Oral gratification was offered almost continuouslybetween-meal nourishment, before-bed treats, chewing gum and toys which could be sucked and chewed. 1980, Waud Kracke, ""The Complementarity of Social and Psychological Regularities: Leadership as a Mediating Phenomenon,"" Ethos, vol. 8, no. 4, p. 281: These experiences left him with a rather unsteady control over his angry impulses, particularly when denied oral gratification such as a drink of liquor. 2003 Nov. 22, Richard Corliss, ""That Old Feeling: The Great American Smoke,"" Time (retrieved 30 March 2014): Smoking is, at heart, oral gratification. There is, shall we say, a certain sexual implication in putting our lips around a long, thin object, ingesting its essence into the mouth, perhaps swallowing it, then expelling it.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,psychology ,,psychology,,,,,,,,,,True,False,,,,,,,,,,
10774,oratory,Noun,"The art of public speaking, especially in a formal, expressive, or forceful manner.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
10986,orchestics,Noun,The art of dance,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
11567,organic chemistry,Noun,"The chemistry of carbon-containing compounds, especially those that occur naturally in living organisms.", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,chemistry,,chemistry,,,,,,,,,,True,False,,,,,,,,,,
11850,organometallic chemistry,Noun,"the chemistry of organometallic compounds; their preparation, structure and reactions", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,chemistry,,chemistry,,,,,,,,,,True,False,,,,,,,,,,
11917,organoscopy,Noun,phrenology (Can we find and add a quotation of Fleming to this entry?),,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,phrenology,,phrenology,,,,,,,,,,True,False,,,,,,,,,,
12215,origami,Noun,The Japanese art of paper folding., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
12550,ornithotomy,Noun,The anatomy or dissection of birds.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,anatomy or dissection,,anatomy,or,dissection,,,,,,,,True,False,,,,,,,,,,
12849,ortho,Noun,Orthopedics., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,Orthopedics ,,orthopedics,,,,,,,,,,True,False,,,,,,,,,,
13137,orthometry,Noun,The art or practice of constructing verses correctly; the laws of correct poetry.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art or practice,,art,or,practice,,,,,,,,True,False,,,,,,,,,,
13233,orthophony,Noun,The art of correct articulation; voice training.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
14313,osteoimmunopathology,Noun,Any immunopathology of bone tissue," immunology, pathology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,immunopathology,,immunopathology,,,,,,,,,,True,False,,,,,,,,,,
14347,osteologer,Noun,One versed in osteology; an osteologist.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,osteology ,,osteology,,,,,,,,,,True,False,,,,,,,,,,
14383,osteomorphology,Noun,The morphology of bones,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,morphology,,morphology,,,,,,,,,,True,False,,,,,,,,,,
14415,osteopathology,Noun,pathology of bone,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,pathology,,pathology,,,,,,,,,,True,False,,,,,,,,,,
15004,otorhinolaryngology,Noun,Otolaryngology, medicine,"1921, Pennsylvania Medical Journal (1897-1923), Volume 24, page 551, Most of our practical knowledge of nasal accessory sinus disease has been acquired within the past two decades and certainly our advance in it during the past decade is greater than in any other branch of otorhinolaryngology. 2007, Chapter 76: Aspiration, Lisa B. Zaoutis, Vincent W. Chiang (editors), Comprehensive Pediatric Hospital Medicine, page 485, Foreign body aspiration may require otorhinolaryngology consultation for rigid bronchoscopy. 2009, Hans Behrbohm, Oliver Kaschke, Ear, Nose, and Throat Diseases: With Head and Neck Surgery, page 132, The German inventor Karl Storz (1911-1996) introduced the system into otorhinolaryngology and developed cold light illumination. This marked the beginning of a new era in otorhinolaryngologythe era of endoscopy.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,Otolaryngology,,otolaryngology,,,,,,,,,,True,False,,,,,,,,,,
15136,oughtness,Noun,"In ethics, the quality which makes an action dutiful or morally obligatory.[1] 1886, William Mitchell, ""Moral Obligation,"" Mind, vol", chiefly philosophy,"11, no. 41, p. 40: Every attempt to derive oughtness from rightness must, as we have shown, either end in an illogical system or destroy the possibility of a separate science of Ethics at all. 1958, Archie J. Bahm, ""Aesthetic Experience and Moral Experience,"" The Journal of Philosophy, vol. 55, no. 20, p. 840: Oughtness, may I suggest, consists in the power which a greater good has over a lesser good in compelling our choices. 2002, Roberta L. Coles, ""Manifest Destiny Adapted for 1990s' War Discourse,"" Sociology of Religion, vol. 63, no. 4, p.415: Combining the reality of politics with a sense of ""oughtness"" creates a sense of duty to the collective.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,ethics ,,ethics,,,,,,,,,,True,False,,,,,,,,,,
